area,perimetro,aspect_ratio,extent,circularidad,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,media_r,std_r,percentil_25_r,percentil_75_r,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,haralick_1,haralick_2,haralick_3,haralick_4,haralick_5,haralick_6,haralick_7,haralick_8,haralick_9,haralick_10,haralick_11,haralick_12,haralick_13,color_predominante_r,color_predominante_g,color_predominante_b,num_ojos,etiqueta,nombre_imagen
224236.5,1897.741329908371,1.2468879668049793,0.7740781270496614,0.7824239544272745,0.7702949242745836,2.5340634092906487,4.271267730306972,6.124225895996694,9.984670250589883,7.559722527936398,9.98662374509989,46.313508902110115,17.803478133680528,33.0,57.0,71.50642276025398,22.329572169668385,55.0,87.0,108.7021358843681,27.563476809664397,89.0,130.0,11.999373497616181,1.3400878203006164,11.0,13.0,148.74660422378133,19.18455065008102,140.0,159.0,108.7021358843681,27.563476809664397,89.0,130.0,86.1911054434615,25.25959635197968,68.0,105.0,140.93142687028734,2.550502270569941,139.0,143.0,149.44251063054577,4.656899973858953,147.0,153.0,56.868918054843554,1.1472193015355707,0.7993226027632646,0.6372325083161242,0.9829064888491469,0.4060654928586164,56.86891805484583,0.9829064888491531,1663.376386111022,0.7993226027633202,57.72818062319451,6596.636626389242,3.676644200115903,4.571908239346952,0.0031722543130034667,1.5902493454715911,-0.6207396777160428,0.991675737931903,139.8,110.4,90.4,1,23 (23),23 (23).jpg
223597.5,1893.256044268608,1.254697286012526,0.776706532953081,0.783895377534101,0.7698336244707324,2.525678798462374,4.256857859299659,6.0942316435878725,9.982554305095451,7.519897240156512,9.985174540636415,45.48505696932969,17.407031836149685,33.0,56.0,69.87311680383569,21.55245831980219,54.0,85.0,106.77761686844697,26.78526237716805,88.0,128.0,11.847677781293028,1.4200698902993762,11.0,13.0,148.74985183963923,19.089597280591498,141.0,158.0,106.77761686844697,26.78526237716805,88.0,128.0,84.41602538109518,24.509493469380608,67.0,102.0,140.95031169375142,2.555845778409098,139.0,143.0,149.01378225551312,4.448754724984952,147.0,152.0,56.36242274104838,1.151568991283097,0.7973479598349265,0.6340392144439588,0.982375678234034,0.40200595806203704,56.36242274105276,0.9823756782340293,1598.910016917469,0.7973479598349784,57.04837370859296,6339.277644928824,3.687028048634553,4.588714957331401,0.0031698625875997274,1.5991675458585612,-0.6188115008427689,0.99164631698823,150.2,127.0,111.2,1,23 (24),23 (24).jpg
200957.0,1795.4154278039932,1.2555066079295154,0.7765553752221964,0.7833991523858905,0.7702100671762996,2.5328058407669363,4.262696966010925,6.109722042620717,9.98356887959856,7.5396840312006095,9.986010894708034,46.14799044295515,17.215138981676926,34.0,56.0,71.76497501685371,21.293161062105945,56.0,87.0,108.98811813459174,26.002530080039392,91.0,129.0,12.1333723281913,1.3102087335139236,12.0,13.0,149.24292639885792,19.11272425031255,141.0,159.0,108.98811813459174,26.002530080039392,91.0,129.0,86.52188999484474,23.9719510295474,70.0,104.0,140.89677102748146,2.513580176323829,139.0,143.0,149.69735694174565,4.482908078335519,148.0,153.0,53.236969164243476,1.0403669512721923,0.8206909899764555,0.6772415004643746,0.9828536776546304,0.45865623486786256,53.23696916424112,0.9828536776546283,1552.3356819179087,0.8206909899764189,51.49276934985015,6156.105758507396,3.312510810224023,4.109562617973731,0.003409792273369384,1.46831472568802,-0.6256972468057378,0.9879260555778788,140.6,111.6,91.0,1,23 (25),23 (25).jpg
207854.5,1825.3149198293686,1.2554112554112553,0.7756922675026123,0.7839596096698844,0.7698979801837089,2.526848616855013,4.258655023721867,6.100330704384224,9.983235930255814,7.5349298240934495,9.985170532606295,47.50103763773263,17.45577268925719,35.0,58.0,73.21137135928147,21.541130265800085,58.0,88.0,111.136086308454,26.384480692501757,93.0,131.0,12.034613485935575,1.3005797817302402,11.0,13.0,148.24863046197646,18.821437571892957,140.0,158.0,111.136086308454,26.384480692501757,93.0,131.0,88.27466486457989,24.216005420530873,71.0,106.0,141.1330333050559,2.4971501627244352,140.0,143.0,149.81068982539887,4.394785584064798,148.0,153.0,57.58941873679574,1.1424653836898333,0.8033525282751605,0.6473309815315506,0.983006962470967,0.41903762725020594,57.58941873680091,0.983006962470966,1694.4025024172252,0.803352528275219,57.42709151152354,6720.020590932098,3.57351737353024,4.454059702293991,0.0032017831589650466,1.5720160163351438,-0.6175372767143983,0.9904648817948195,138.8,109.2,89.0,1,23 (26),23 (26).jpg
213793.0,2059.096665263176,1.4623893805309736,0.7155724097304969,0.6336506357915562,0.7156312008729059,2.0805631610602577,2.993757810726335,4.081913702979409,7.700507555903829,5.250030877918015,7.865693400987573,45.97896511730813,17.02475903108098,33.0,56.0,73.12164459618708,22.35009920924205,54.0,90.0,109.33815576805735,28.31504550721254,85.0,132.0,12.716830235082048,1.1985628451389843,12.0,14.0,149.55975331988765,18.448648676759483,142.0,158.0,109.33815576805735,28.31504550721254,85.0,132.0,87.49591273038925,25.367983791635965,66.0,107.0,140.20565836481268,2.646981236001109,138.0,142.0,150.27934566423372,5.270563919028948,147.0,154.0,71.97764144722677,1.3535171937876738,0.7615159633565185,0.5792313982724931,0.9802184925598463,0.3355094231462507,71.97764144722963,0.9802184925598451,1819.2305414149614,0.7615159633565226,67.85148233693852,7204.944524212614,4.130721397972611,5.153085650887611,0.0028023156223542234,1.7680315126117985,-0.6110958729170631,0.9945110290105246,151.8,128.2,110.6,1,23 (27),23 (27).jpg
201104.0,1997.2976731061935,1.460136674259681,0.7146578346049559,0.6334976100961847,0.7158982476576522,2.082550741275862,2.993735135234774,4.0824557965543455,7.701327261995872,5.252130877246839,7.86644228747795,48.241763791379086,17.606893444142237,34.0,59.0,75.99808886292296,22.92926151470598,57.0,93.0,112.37450860011684,28.37629504717848,88.0,135.0,12.84454929842455,1.2742043291623353,12.0,14.0,147.4451860140414,18.613450718938186,140.0,156.0,112.37450860011684,28.37629504717848,88.0,135.0,90.55605176903958,25.7121772548622,69.0,110.0,140.0858278788359,2.5656145072318783,138.0,142.0,150.52272569736698,5.20474246421405,147.0,155.0,68.2615074253949,1.243224937148188,0.7853481084863827,0.6256953671592351,0.9815373273822664,0.39149500585454566,68.26150742539258,0.9815373273822545,1848.5286610565818,0.7853481084863638,62.47526645477018,7325.853136800933,3.7605696391672483,4.681899616476434,0.0030122121567408636,1.650010930104872,-0.6171008196033396,0.9921860267403043,154.8,131.2,113.2,1,23 (28),23 (28).jpg
154453.0,1677.7930618524551,0.6402753872633391,0.7146234708418929,0.6894923054715136,0.7114335658143983,2.0072737980439315,3.067625807983847,4.086809509312565,7.688791762859258,5.123559935221943,-8.12508342799193,33.98622342790497,12.662543088147345,28.0,39.0,54.87726736730867,14.635867446416498,46.0,63.0,85.4859946775264,16.895996784947158,75.0,97.0,12.056343473526171,1.3849396949660855,11.0,13.0,155.11440096397342,19.874635757474756,149.0,164.0,85.4859946775264,16.895996784947158,75.0,97.0,66.44850539013215,16.663446024359402,56.0,77.0,139.15118789105037,2.1166588884309645,138.0,140.0,146.55006411454272,3.7726590965748565,144.0,149.0,61.55190349604466,1.164750788065897,0.8061341369230927,0.6257070233942404,0.9683012686269136,0.3915097715829592,61.55190349604541,0.96830126862691,970.8185891093934,0.8061341369230959,46.02103031240074,3821.7224529415303,3.4838738243559857,4.323418906819951,0.003399122747061922,1.544007038686045,-0.6110710539099072,0.9886296159884966,132.6,113.4,100.0,1,23 (29),23 (29).jpg
158054.0,1682.62148976326,0.643344709897611,0.715428974932329,0.7015239345984497,0.7156750365772899,2.0312648064107615,3.1084366497720217,4.13403019916896,7.772468334056794,5.173149370488396,-8.277011226799155,32.04646901016411,12.068941356798721,27.0,36.0,51.524175976422285,13.21682334616072,44.0,58.0,80.22337745758657,14.413391577248007,72.0,89.0,12.026021134299784,1.3764386752725704,11.0,13.0,154.77184906230713,20.279053971374452,148.0,164.0,80.22337745758657,14.413391577248007,72.0,89.0,62.1638915828054,14.865872554005314,54.0,70.0,138.5607579631472,1.8642553768062406,138.0,140.0,145.50602037860372,3.2945262862050373,144.0,148.0,59.785254981976294,1.1449457326504997,0.8070325393684228,0.621538220129673,0.9649640420110068,0.38631027065959045,59.78525498197283,0.9649640420110102,853.1399361193522,0.8070325393683799,43.710197076440906,3352.7744894954362,3.4213512269066646,4.24403328846674,0.003416129667388856,1.5308934604991504,-0.6063866691985912,0.9872872495038515,128.4,110.4,98.4,1,23 (30),23 (30).jpg
152372.0,1651.650924563408,0.6452173913043479,0.7142716512363764,0.7019052688442496,0.7155256595671975,2.0303386733418423,3.1059726903662703,4.129402993730815,7.764617373887588,5.168416247742073,-8.26617741918275,31.893454562080745,12.216228797347766,26.0,36.0,51.76997890254019,13.34354868433936,44.0,59.0,80.962527514876,14.56097834674549,73.0,90.0,12.046799783146852,1.378081615748819,11.0,13.0,156.20173221248996,20.474995619797276,150.0,166.0,80.962527514876,14.56097834674549,73.0,90.0,62.59571910985702,14.997809325899011,54.0,71.0,138.75649089804637,1.8610241391182654,138.0,140.0,145.84339545000293,3.3805053335887254,144.0,148.0,54.59500912190086,1.0471823192706229,0.8248880547191305,0.6619662123431741,0.9666177786450638,0.43819964378969645,54.59500912189725,0.9666177786450478,817.6625144871765,0.8248880547190794,39.26337590428159,3216.0550488268073,3.1279170448023756,3.8765530108098103,0.0036400939891004765,1.4345451808646201,-0.6116922685987202,0.9832413580473529,148.2,133.4,123.4,1,23 (31),23 (31).jpg
162263.0,1724.0773295164108,0.6331658291457286,0.719040528923276,0.685986995619591,0.7080801057739907,1.9801476844667474,3.0788975964898397,4.09250689987545,7.701497049049305,5.1175383689531015,-8.149951561646652,40.34497607655502,15.449981673849447,30.0,48.0,64.13702613176298,18.70499811345669,51.0,77.0,97.83767635872898,22.54430861138968,82.0,115.0,12.268936326831064,1.3398548345037522,12.0,13.0,151.86909581646424,19.852572890651338,145.0,162.0,97.83767635872898,22.54430861138968,82.0,115.0,77.33898908109434,21.268413440817312,63.0,93.0,139.8365415286468,2.182108073722417,139.0,141.0,148.36653171390014,4.267029286759531,147.0,151.0,69.14534588760799,1.2751034681861826,0.7852657032660626,0.6089562554199534,0.9745879970369259,0.3708282135389933,69.14534588760158,0.9745879970369288,1360.3907764188398,0.7852657032660085,55.75294519667819,5372.417759787755,3.7944840923568557,4.731041688425688,0.0031077464758826373,1.659463598168218,-0.6105637800912168,0.9920149045742033,158.8,140.6,127.6,1,23 (32),23 (32).jpg
158725.0,1706.42047727108,0.6338983050847458,0.719319314782924,0.6849882023503249,0.7080219670692875,1.9798002403741497,3.077729470651718,4.090363325651232,7.6973298812231885,5.115137487995708,-8.149309324131359,40.64907132197098,15.559042932324953,31.0,49.0,63.52985439632793,18.89067950594193,50.0,76.0,96.80524097972084,22.784168602597813,80.0,114.0,12.082847360698295,1.4619671372660634,11.0,13.0,149.9368235574451,19.823049704340516,143.0,160.0,96.80524097972084,22.784168602597813,80.0,114.0,76.56109459849255,21.544919034916795,61.0,92.0,139.7556592297177,2.1559975020503175,139.0,141.0,147.7676925392227,4.294126726782177,146.0,150.0,62.6254118010514,1.1584635980714608,0.8056920025258754,0.6476979360646653,0.9754863548966464,0.4195129888745669,62.62541180104746,0.975486354896644,1277.260030978619,0.8056920025258215,49.77973634658568,5046.4147121134265,3.4892443236348534,4.337487899505273,0.0033330200599113826,1.5500002475890882,-0.6177139098191864,0.9894413621420941,142.2,121.0,106.4,1,23 (33),23 (33).jpg
145651.0,1650.5382270812988,0.5559265442404007,0.7302009856266951,0.6718497506757424,0.6816928157261477,1.8103917683643316,3.1130397659363744,4.078428262764011,7.70757597914425,5.040322944755083,8.078944033382326,32.62765913841866,12.076770368970791,27.0,36.0,54.90225574182618,12.824010967995877,47.0,61.0,86.01484472134553,14.941366538293837,77.0,95.0,12.512966075063874,0.9189939122200702,12.0,13.0,159.4147026273722,19.379604991374602,153.0,169.0,86.01484472134553,14.941366538293837,77.0,95.0,66.67957809020234,14.461360635150005,58.0,74.0,139.26066729515924,2.361292888036256,138.0,141.0,147.52962795972184,3.5439580280126535,146.0,150.0,62.49806846388111,1.0287014282474034,0.8324984115405942,0.6344078930287316,0.9668679187032714,0.40247394541082426,62.49806846388325,0.9668679187032683,943.0877013970476,0.8324984115406311,44.985842468831486,3709.852737124308,3.323741891659534,4.0125723314593404,0.0036092950343598416,1.3577215084505792,-0.64468300369146,0.9887827248909652,133.2,113.6,99.4,1,23 (34),23 (34).jpg
145934.5,1644.7808666229248,0.5585284280936454,0.7306515731079647,0.6778783253821614,0.6842539971065827,1.8202326582614574,3.1342503702773317,4.094067046724235,7.73379610864407,5.0520350702425425,8.161054433016854,39.09884632692859,13.74835050555473,31.0,44.0,64.79197747201047,15.959608907382936,54.0,74.0,99.87692790225144,20.061708565868773,86.0,114.0,12.663266558481407,0.8809564945819905,12.0,13.0,156.28738868964012,18.946561523800607,150.0,166.0,99.87692790225144,20.061708565868773,86.0,114.0,78.57878659775538,18.188574516961705,66.0,90.0,140.25883323560296,2.675105979768869,139.0,142.0,149.75101253221695,4.314943072464719,148.0,152.0,66.50691723521354,1.0773571140539175,0.8221988914326199,0.6356635790515719,0.9746259006204857,0.40406870364467756,66.50691723521267,0.9746259006204953,1310.4182787192256,0.8221988914325983,52.56041967982986,5175.166197641688,3.4957738910093443,4.245002702467468,0.0034190455564233886,1.425596089747349,-0.645229415465462,0.9910561940825955,144.8,122.2,105.6,1,23 (35),23 (35).jpg
126591.0,1547.851935505867,0.6382575757575758,0.7114411923388184,0.6639782684581776,0.7048654689561776,1.9775455044286023,2.9904726949268494,4.010994474073289,7.550751869432341,5.051069534238245,-7.892570697955838,26.852697829007848,12.583893030296426,21.0,31.0,42.20576888323158,13.415716577657506,35.0,48.0,65.3935208102523,15.512534044099231,55.0,75.0,11.910661669377461,1.3130670597982974,11.0,13.0,152.85915658958584,21.693688737608262,145.0,163.0,65.3935208102523,15.512534044099231,55.0,75.0,49.75382064760468,15.741426305734064,40.0,58.0,136.74058883153006,2.040485000074925,135.0,138.0,142.22652806260754,3.2675800258812675,141.0,144.0,50.07286649982397,0.925255875969474,0.8514716115288341,0.6969594192599388,0.9527731756759693,0.4857527779924242,50.072866499827384,0.952773175675974,530.0830790686374,0.8514716115288927,28.61993664044901,2070.259449774722,2.865321528339668,3.487618591816283,0.00409982280299096,1.2723942221120073,-0.6371287753781963,0.9804454202942894,138.6,126.6,118.4,1,23 (36),23 (36).jpg
144768.5,1650.0356993675232,0.6376554174067496,0.7162608786000187,0.6681858240058709,0.7049356646406836,1.9781123434459957,2.9903987057233534,4.013170737837721,7.554855121747316,5.054604814662273,-7.89152250443048,27.18889011079647,12.35441014335392,21.0,31.0,42.413088004838755,13.299086841376964,35.0,49.0,66.17555604431858,15.483355395662407,56.0,76.0,11.668421631429906,1.3690214984602598,11.0,12.0,152.69122700904518,21.525299969247328,145.0,163.0,66.17555604431858,15.483355395662407,56.0,76.0,50.20554394743353,15.657537182633368,40.0,59.0,137.0384488494213,1.9963795433252318,136.0,138.0,142.25160146262337,3.2843335001827842,141.0,144.0,50.5905323448045,0.9756891363714106,0.8372716450362329,0.6711677637949094,0.9551294312666769,0.4504665392865097,50.590532344807094,0.9551294312666765,563.6925988792877,0.8372716450362487,31.323892419896918,2204.179863172344,3.066812788990676,3.750672437808058,0.0038874033756843623,1.3549804526875593,-0.6290697173720516,0.983689166451648,139.0,126.8,118.6,1,23 (37),23 (37).jpg
166267.0,1830.3859874010086,0.6821963394342762,0.6747575179578751,0.6236351136309553,0.7122076123843271,2.037432333414637,3.093627928243825,4.063160030521899,7.652636867356471,5.106052422688358,-8.25099884389826,45.65989069860709,15.73688061434307,35.0,54.0,66.07315890602834,17.341149394640393,54.0,77.0,97.21482572234095,18.811858292378705,84.0,111.0,12.232406127103273,8.038529561479761,11.0,13.0,137.32216376054257,22.403708302081885,126.0,152.0,97.21490353822855,18.81182001564333,84.0,111.0,78.8477262796224,18.954317295959015,66.0,92.0,138.90981138626012,2.2079859693648163,138.0,140.0,145.82750013468134,3.5266752634740786,144.0,148.0,74.7280662933978,1.3831339182915388,0.7715062419601879,0.5930288084886234,0.9734797277555217,0.3516836955063618,74.72806629340148,0.973479727755522,1408.807536558513,0.7715062419602232,59.278243625187955,5560.502079940651,3.8527483120156645,4.844611202136088,0.002956531682897147,1.732564974093148,-0.5952411654322133,0.9915575917564221,144.6,124.8,111.4,1,23 (38),23 (38).jpg
187429.0,1979.7484678030014,0.6854103343465046,0.6315887019052562,0.6009337849381381,0.7196775975662765,2.0979366789290155,3.150012885651082,4.278673068110158,8.178063185285874,5.66710475146021,8.10342373734466,38.15918458400612,15.490655386333044,28.0,45.0,57.51028299481601,18.170242096992403,44.0,69.0,88.06583559955808,20.895965521434945,73.0,103.0,11.536027662105889,1.3678541697030029,11.0,12.0,147.15540282144983,21.072496140955256,139.0,159.0,88.06583559955808,20.895965521434945,73.0,103.0,69.25524241522903,20.615334807426123,54.0,83.0,139.14180016146852,2.2698555941128147,138.0,141.0,145.46613941531402,3.8436060467064435,143.0,148.0,65.52701678189396,1.1972256536885428,0.7966395456581636,0.5990661835317908,0.9710611271832222,0.3588807070123852,65.52701678189791,0.9710611271832077,1132.10951187406,0.7966395456582026,51.51995671316524,4462.911030714342,3.843858135519249,4.723908381532125,0.003238056107617842,1.580560221977107,-0.628740669164292,0.9932839481038125,140.0,120.2,107.2,1,23 (39),23 (39).jpg
159822.5,1723.7514326572418,0.5798045602605864,0.7311719979504446,0.6759249903629068,0.679042300071028,1.7977997405310897,3.097313574316196,4.026889320848837,7.608148271449535,4.958384171073562,8.101916743920835,50.79168924010038,19.06084716740182,37.0,63.0,78.55246688710793,23.56858700315696,63.0,95.0,114.33115382938843,26.272565440688158,98.0,134.0,12.939129568395947,1.5535669156940242,12.0,14.0,144.33588646652592,21.27239693101326,134.0,158.0,114.33115382938843,26.272565440688158,98.0,134.0,93.07885445272656,25.569409576385564,77.0,112.0,139.7416166937548,2.5166150681538344,138.0,141.0,150.33284761531132,4.713644909292434,148.0,154.0,77.98493910292748,1.3515484713065962,0.7743914542347847,0.6009757489935216,0.9804722366765438,0.3611724240424198,77.98493910292564,0.9804722366765461,1996.6198833823892,0.7743914542347576,68.47349654476523,7908.494594426629,3.9754794564931775,4.951721091588508,0.0028763726883224905,1.7095523798139178,-0.6152976223269973,0.9937240050961411,152.4,129.8,112.4,1,23 (40),23 (40).jpg
153322.5,1692.1778372526169,0.6284246575342466,0.7153638348699191,0.6728585116645983,0.7037651951833627,1.9659584734531361,3.0034525104618957,4.021222198502019,7.57828407950477,5.065821216222581,-7.8882144258156455,52.591685327621455,19.65216482177539,40.0,64.0,78.35655080647778,24.2316217417332,62.0,95.0,114.76061402654723,28.172308762115676,98.0,136.0,12.235510985622952,1.9164326860284597,11.0,13.0,140.25788465907246,21.878560243668566,130.0,154.0,114.76061402654723,28.172308762115676,98.0,136.0,93.11057021387077,26.690340816576068,77.0,112.0,140.21506506993802,2.808818694838162,139.0,142.0,149.27925226365494,5.082431994924444,147.0,153.0,70.3321660398133,1.332273696501181,0.7930559666419127,0.6630826113123104,0.9811352950829018,0.4396788809611797,70.33216603981003,0.9811352950829024,1863.963875404771,0.7930559666418917,57.944064165004,7385.523335579278,3.4835968299820883,4.420400256176354,0.0031296455450124053,1.6579998490685404,-0.5950504203623759,0.987936486357192,153.6,131.2,115.2,1,23 (41),23 (41).jpg
166687.5,1763.6336814165115,0.6262295081967213,0.7153355935112866,0.6734356893528887,0.703126620188358,1.9606306400475895,3.0060236886386345,4.02035369686889,7.577131029434712,5.0614968414638115,-7.893015870520526,51.837133200367845,19.46682909325192,39.0,63.0,77.60672271918405,24.176720723389643,62.0,94.0,113.95164276074573,28.126747532552724,97.0,135.0,12.24289689601223,1.669783928529336,11.0,13.0,141.17034909412286,21.558059330101706,131.0,154.0,113.95164276074573,28.126747532552724,97.0,135.0,92.30123251842208,26.6347580022902,76.0,111.0,140.2211367354982,2.7432335500692946,139.0,142.0,149.30715027886924,5.016975291301881,147.0,153.0,82.89669730188804,1.6060636833888962,0.7443121087461031,0.580579512642054,0.9796013540135182,0.33707313371837394,82.89669730189058,0.9796013540135178,2031.786046241848,0.7443121087461229,71.51538308201646,8044.2474876655,4.173630900406959,5.3280174923576205,0.002664251947343699,1.9162072081692396,-0.5809926295164534,0.9934718117199096,154.8,131.8,115.6,1,23 (42),23 (42).jpg
164984.5,1770.0012125968933,1.6584699453551912,0.7426315031373503,0.6617681802554528,0.705710133960052,1.935106908430129,3.435462674847947,4.524378060498475,8.491899873753516,5.4942861651369785,9.466962136052938,44.51546597003939,18.199821468218268,32.0,53.0,67.23033948513131,22.383076168017624,52.0,79.0,102.05537221494893,25.107470409009974,85.0,119.0,11.67053592436848,3.275403622002694,11.0,13.0,146.7401342978323,21.172295215611094,138.0,159.0,102.05537221494893,25.107470409009974,85.0,119.0,80.98373463810174,24.60343926458694,65.0,96.0,140.34952428642964,2.2779598065320634,139.0,142.0,147.80156379147033,4.352894210280775,146.0,151.0,61.371828092189375,1.193941632736411,0.804160262772728,0.6660936204103848,0.9783735183047854,0.4436809944109672,61.37182809218504,0.9783735183047833,1418.8032662798528,0.8041602627726766,49.94375403837127,5613.841237027227,3.415931466139066,4.2899615367773105,0.0033238635363888346,1.5738598975728129,-0.6084312619101977,0.9880272065198314,151.2,129.0,113.4,1,23 (43),23 (43).jpg
162132.5,1736.5453678369522,1.6418732782369145,0.749406049512822,0.6756280558443868,0.7104072354485386,1.9636431043739062,3.4509894730176827,4.5662713501253265,8.564650348359718,5.556904036799636,9.26860379129461,46.63629777881463,18.58820573878853,34.0,55.0,69.98260132853652,22.469168669767615,55.0,82.0,107.07355451051656,25.209993603915933,90.0,123.0,11.464324742457915,3.594960256743076,11.0,12.0,146.8433689819874,21.16747417150207,138.0,159.0,107.07355451051656,25.209993603915933,90.0,123.0,84.68168535049053,24.516911617150342,69.0,99.0,141.19927433910834,2.3544536935245883,140.0,143.0,148.48172955318444,4.241993180120123,147.0,151.0,65.79998761787715,1.2772341134034846,0.7924300708651204,0.652348640970335,0.9790332651960165,0.4255590703995086,65.79998761787297,0.9790332651960189,1569.03904782774,0.7924300708650984,54.32891025722908,6210.356203693088,3.534745778810888,4.463559044003489,0.0031726810984299084,1.6446153485536268,-0.5997836078271115,0.9888592504196079,153.8,129.8,114.6,1,23 (44),23 (44).jpg
175505.0,1873.2144153118134,0.7516891891891891,0.6662048284239296,0.6285276318332097,0.7222165240597197,2.121166345885737,3.113884401974644,4.260871655471485,8.092013238647434,5.632271448422165,8.094690878793015,40.66530172413793,13.810666799443833,33.0,47.0,58.78393262250454,16.24799538820732,48.0,69.0,86.14799228675136,18.838113030450657,74.0,99.0,11.756482531760435,1.756968706024885,11.0,13.0,135.7564371597096,20.899798374781803,126.0,148.0,86.14799228675136,18.838113030450657,74.0,99.0,69.71202359346643,18.50188525213825,58.0,82.0,137.6868591197822,2.2315735098739804,136.0,139.0,143.99228107985482,4.282890568899508,141.0,147.0,55.5239905545669,1.0094600025029599,0.8294703695440635,0.6658552880543279,0.9729249735097025,0.4433635514063437,55.523990554568044,0.9729249735096982,1025.3081013481842,0.8294703695440735,43.230649135890246,4045.708414838168,3.239563560749713,3.9700802184135817,0.003619024168030559,1.397665177521358,-0.634517584904247,0.9872764176676291,131.6,114.8,103.6,1,23 (45),23 (45).jpg
200071.5,2127.3048133850098,0.719188767550702,0.6770586224750509,0.5555659835511955,0.7402454109771147,2.3545560854874883,4.2277678694188285,6.52444777761682,-9.995023063898502,-7.949973399681207,9.997830358711006,69.94321992576597,21.678582350573627,56.0,83.0,93.68710755973053,23.630302833235785,80.0,109.0,126.30079209497178,23.015066482058806,114.0,142.0,13.026718278885097,9.126662232935297,12.0,14.0,116.51402087707602,23.645855059411424,103.0,131.0,126.30152348919825,23.01261509978051,114.0,142.0,108.15001044848896,24.248973447314732,95.0,124.0,138.18674932582368,2.3013436453370404,137.0,140.0,146.8526514284577,4.063054257509308,145.0,149.0,88.41718319609717,1.5145662202954844,0.7551796832076395,0.5958270438624751,0.9833434844884245,0.3550102396162754,88.41718319609248,0.9833434844884293,2654.0124336856916,0.7551796832075877,81.15676985364317,10527.632551546676,4.010769999211705,5.083402150695319,0.0026332570229969624,1.83535254159364,-0.589623530194201,0.9927247049916831,159.6,138.4,124.2,1,23 (46),23 (46).jpg
214083.0,2273.7139756679535,1.4243070362473347,0.6833337589213896,0.5203797445158986,0.735483492971595,2.2594226891206097,4.072042022474054,5.549732163204063,-9.989056225487705,-7.000067131937499,9.843110957851042,66.48853321925452,19.91776693683804,54.0,77.0,91.20557436202664,22.177861529546256,77.0,105.0,121.78457239044714,22.26821465518049,109.0,135.0,13.758760508890708,9.033759525859077,12.0,14.0,117.98360427051558,22.438837812200937,107.0,131.0,121.78520943382189,22.26689593904969,109.0,135.0,104.94825998809613,22.922276071839544,91.0,119.0,137.21666449668925,2.047937874923638,136.0,138.0,147.12268432408302,4.055248780487517,145.0,149.0,88.82055589902653,1.49056465204684,0.7511784944450681,0.5757450979430683,0.9823909166715007,0.33148282010501906,88.82055589903604,0.9823909166715051,2521.917862590896,0.7511784944451431,82.50917273591762,9998.85089446455,4.142865285300717,5.2186913586708945,0.002600093658298906,1.8319336889639748,-0.5960388441008871,0.9939195566825492,161.0,141.6,126.2,1,23 (47),23 (47).jpg
212099.0,2152.6012783050537,0.7168674698795181,0.671063455502683,0.5752032050143023,0.7432957231340978,2.353472355197641,4.401735214356926,7.1136404562671425,9.99949955903119,-8.312277860734465,9.99970166441604,69.31130994854847,23.48426899489414,52.0,85.0,94.26628985616104,26.557871422360027,75.0,114.0,127.4954275735156,26.065465344367013,110.0,148.0,12.997793592969542,7.493146354296791,12.0,14.0,119.89641153716153,24.907472727298323,105.0,135.0,127.4954275735156,26.065465344367013,110.0,148.0,108.75426728508657,27.312505566972057,90.0,130.0,138.31757708341158,2.49021748862008,137.0,140.0,147.63205580801443,4.005341847348345,146.0,150.0,89.95484725420954,1.4688296040284565,0.7531443337800462,0.5647836064395019,0.9840149029466565,0.3189809322601476,89.95484725421414,0.9840149029466576,2813.60963849151,0.7531443337801089,87.96008288661562,11164.483706711826,4.318658092230395,5.3827305306705355,0.0025684456530263855,1.8191381340659316,-0.6131611761913588,0.9956194147079972,146.6,120.4,101.8,1,23 (48),23 (48).jpg
241336.5,2368.7261711359024,0.7,0.6839246748094199,0.5405092830753635,0.7352471967913002,2.265774006321473,3.991932218824963,5.5083958430585644,9.98507918241839,-6.93418027736988,9.809603819568357,70.91893988471267,22.550675486333272,55.0,86.0,96.48282862459821,24.96932922187671,80.0,115.0,127.77995551906119,24.41964740710387,113.0,145.0,14.083284162227512,10.87467795981679,13.0,15.0,116.28540422775231,24.81693446727364,101.0,132.0,127.78083028334936,24.416193967861215,113.0,145.0,110.48862187488395,25.54775070876287,94.0,129.0,137.30977796666818,2.4603212790714264,136.0,139.0,147.5461169955973,4.301149597798264,146.0,149.0,97.18104561217613,1.6130358040481334,0.7231176017014984,0.5182930714965168,0.9834096301669493,0.2686282104641509,97.18104561217619,0.9834096301669462,2928.783331085823,0.7231176017014744,98.89928426592365,11617.952278731114,4.658486512789835,5.847235112663217,0.002310048666876195,1.9516339822228708,-0.5996017993256226,0.9965702805331895,151.4,126.4,107.0,1,23 (49),23 (49).jpg
